Symbol,Name,LastSale,MarketCap,MarketCap_Dollars,IPOyear,Sector,industry,Summary Quote
FUL,H. B. Fuller Company,44.82,2.28B,2280000000,n/a,Basic Industries,Home Furnishings,https://www.nasdaq.com/symbol/ful
VSH,"Vishay Intertechnology, Inc.",15.82,2.28B,2280000000,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/vsh
EGHT,8x8 Inc,23.57,2.27B,2270000000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/eght
LXP,Lexington Realty Trust,9.66,2.27B,2270000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lxp
INT,World Fuel Services Corporation,33.7,2.27B,2270000000,n/a,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/int
AIT,"Applied Industrial Technologies, Inc.",58.5,2.26B,2260000000,n/a,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/ait
BBAR,BBVA Banco Frances S.A.,11.09,2.26B,2260000000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bbar
NZF,Nuveen Municipal Credit Income Fund,15.9,2.26B,2260000000,2007,n/a,n/a,https://www.nasdaq.com/symbol/nzf
POL,PolyOne Corporation,28.9,2.25B,2250000000,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/pol
WBT,"Welbilt, Inc.",16,2.25B,2250000000,2016,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/wbt
KFY,Korn Ferry ,39.28,2.22B,2220000000,1999,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/kfy
WCC,"WESCO International, Inc.",49.55,2.22B,2220000000,1999,Consumer Non-Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/wcc
LCII,LCI Industries ,88.52,2.21B,2210000000,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/lcii
GSX,GSX Techedu Inc.,9.36,2.2B,2200000000,2019,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/gsx
GOOS,Canada Goose Holdings Inc.,37.07,2.19B,2190000000,2017,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/goos
EVTC,"Evertec, Inc.",30.35,2.19B,2190000000,2013,Technology,EDP Services,https://www.nasdaq.com/symbol/evtc
YEXT,"Yext, Inc.",19.71,2.19B,2190000000,2017,Technology,EDP Services,https://www.nasdaq.com/symbol/yext
UTF,"Cohen & Steers Infrastructure Fund, Inc",25.54,2.18B,2180000000,2004,n/a,n/a,https://www.nasdaq.com/symbol/utf
FBP,First BanCorp.,10.01,2.18B,2180000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fbp
TEX,Terex Corporation,30.65,2.18B,2180000000,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/tex
WRE,Washington Real Estate Investment Trust,27.26,2.18B,2180000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wre
CRS,Carpenter Technology Corporation,45.76,2.17B,2170000000,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/crs
IPHI,Inphi Corporation,48.64,2.17B,2170000000,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/iphi
PQG,PQ Group Holdings Inc.,15.94,2.16B,2160000000,2017,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/pqg
WOR,"Worthington Industries, Inc.",37.72,2.16B,2160000000,n/a,Capital Goods,Steel/Iron Ore,https://www.nasdaq.com/symbol/wor
BEST,BEST Inc.,5.5,2.14B,2140000000,2017,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/best
CNNE,"Cannae Holdings, Inc.",29.59,2.14B,2140000000,2017,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cnne
HSC,Harsco Corporation,26.71,2.14B,2140000000,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/hsc
KBH,KB Home,24.47,2.13B,2130000000,1986,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/kbh
CLI,Mack-Cali Realty Corporation,23.6,2.13B,2130000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cli
MTDR,Matador Resources Company,18.31,2.13B,2130000000,2012,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mtdr
MD,"Mednax, Inc",24.62,2.13B,2130000000,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/md
UE,Urban Edge Properties,17.68,2.13B,2130000000,2015,Finance,Real Estate,https://www.nasdaq.com/symbol/ue
IVR,INVESCO MORTGAGE CAPITAL INC,16.45,2.12B,2120000000,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ivr
NUV,Nuveen AMT-Free Municipal Value Fund,10.21,2.11B,2110000000,1987,n/a,n/a,https://www.nasdaq.com/symbol/nuv
RH,RH,115.01,2.11B,2110000000,2012,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/rh
GVA,Granite Construction Incorporated,44.76,2.1B,2100000000,n/a,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/gva
SEM,Select Medical Holdings Corporation,15.5,2.1B,2100000000,2009,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/sem
NAC,Nuveen California Quality Municipal Income Fund,14.4,2.08B,2080000000,1999,n/a,n/a,https://www.nasdaq.com/symbol/nac
TMHC,Taylor Morrison Home Corporation,19.75,2.08B,2080000000,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/tmhc
THC,Tenet Healthcare Corporation,20.12,2.08B,2080000000,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/thc
APAM,Artisan Partners Asset Management Inc.,26.64,2.07B,2070000000,2013,Finance,Investment Managers,https://www.nasdaq.com/symbol/apam
ADNT,Adient plc,22.01,2.06B,2060000000,2016,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/adnt
DSL,DoubleLine Income Solutions Fund,20.29,2.06B,2060000000,2013,n/a,n/a,https://www.nasdaq.com/symbol/dsl
JELD,"JELD-WEN Holding, Inc.",20.49,2.06B,2060000000,2017,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/jeld
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,39.8,2.05B,2050000000,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bhvn
DAVA,Endava plc,37.6,2.04B,2040000000,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/dava
WAGE,"WageWorks, Inc.",50.83,2.03B,2030000000,2012,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/wage
DRH,Diamondrock Hospitality Company,10.04,2.02B,2020000000,2005,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/drh
SSW,Seaspan Corporation,9.39,2.02B,2020000000,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/ssw
SCL,Stepan Company,88.73,2.01B,2010000000,n/a,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/scl
WK,Workiva Inc.,56.12,2.01B,2010000000,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/wk
GOLF,Acushnet Holdings Corp.,26.41,2B,2000000000,2016,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/golf
AVNS,"Avanos Medical, Inc.",42.17,2B,2000000000,2014,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/avns
NWN,Northwest Natural Holding Company,68.97,2B,2000000000,n/a,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/nwn
CLNC,"Colony Credit Real Estate, Inc.",15.51,1.99B,1990000000,2018,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/clnc
CMC,Commercial Metals Company,16.91,1.99B,1990000000,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/cmc
LADR,Ladder Capital Corp,16.51,1.98B,1980000000,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ladr
MDC,"M.D.C. Holdings, Inc.",32.21,1.98B,1980000000,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/mdc
NTB,Bank of N.T. Butterfield & Son Limited (The),35.62,1.97B,1970000000,2016,Finance,Commercial Banks,https://www.nasdaq.com/symbol/ntb
ESE,ESCO Technologies Inc.,75.91,1.97B,1970000000,n/a,Capital Goods,Telecommunications Equipment,https://www.nasdaq.com/symbol/ese
PRA,ProAssurance Corporation,36.67,1.97B,1970000000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/pra
GWB,"Great Western Bancorp, Inc.",34.5,1.96B,1960000000,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/gwb
EURN,Euronav NV,8.9,1.95B,1950000000,2015,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/eurn
JMIA,Jumia Technologies AG,25.53,1.95B,1950000000,2019,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/jmia
NVRO,Nevro Corp.,64.04,1.95B,1950000000,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nvro
BV,"BrightView Holdings, Inc.",18.47,1.94B,1940000000,2018,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/bv
CUB,Cubic Corporation,62.21,1.94B,1940000000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cub
MTH,Meritage Corporation,50.69,1.94B,1940000000,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/mth
MTOR,"Meritor, Inc.",23.23,1.94B,1940000000,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/mtor
OSB,Norbord Inc.,23.76,1.94B,1940000000,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/osb
AXE,Anixter International Inc.,57.36,1.93B,1930000000,n/a,Consumer Non-Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/axe
FCPT,"Four Corners Property Trust, Inc.",28.16,1.93B,1930000000,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/fcpt
VNE,"Veoneer, Inc.",17.31,1.93B,1930000000,2018,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/vne
AMRX,"Amneal Pharmaceuticals, Inc.",6.44,1.92B,1920000000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amrx
JPS,Nuveen Preferred & Income Securities Fund,9.42,1.92B,1920000000,2002,n/a,n/a,https://www.nasdaq.com/symbol/jps
ALX,"Alexander&#39;s, Inc.",373.49,1.91B,1910000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/alx
KYN,Kayne Anderson MLP/Midstream Investment Company,15.13,1.91B,1910000000,2004,n/a,n/a,https://www.nasdaq.com/symbol/kyn
PVG,"Pretium Resources, Inc.",10.28,1.89B,1890000000,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/pvg
CNDT,Conduent Incorporated,8.95,1.88B,1880000000,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cndt
PUMP,ProPetro Holding Corp.,18.77,1.88B,1880000000,2017,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/pump
SUM,"Summit Materials, Inc.",16.77,1.88B,1880000000,2015,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/sum
HTH,Hilltop Holdings Inc.,19.93,1.87B,1870000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/hth
MTX,Minerals Technologies Inc.,53.02,1.87B,1870000000,1992,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/mtx
CMP,"Compass Minerals International, Inc.",54.78,1.86B,1860000000,2003,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/cmp
GEF,Greif Bros. Corporation,31.29,1.85B,1850000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gef
WMS,"Advanced Drainage Systems, Inc.",31.76,1.84B,1840000000,2014,Capital Goods,Containers/Packaging,https://www.nasdaq.com/symbol/wms
FIX,"Comfort Systems USA, Inc.",49.97,1.84B,1840000000,1997,Capital Goods,Engineering & Construction,https://www.nasdaq.com/symbol/fix
NVTA,Invitae Corporation,20.53,1.84B,1840000000,2015,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/nvta
LTC,"LTC Properties, Inc.",46.32,1.84B,1840000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ltc
OII,"Oceaneering International, Inc.",18.57,1.84B,1840000000,n/a,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/oii
PDI,PIMCO Dynamic Income Fund,32.5,1.84B,1840000000,2012,n/a,n/a,https://www.nasdaq.com/symbol/pdi
SCS,Steelcase Inc.,15.57,1.83B,1830000000,1998,Consumer Durables,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/scs
COT,Cott Corporation,13.4,1.82B,1820000000,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/cot
GNW,Genworth Financial Inc,3.61,1.82B,1820000000,2004,Finance,Life Insurance,https://www.nasdaq.com/symbol/gnw
TAC,TransAlta Corporation,6.41,1.82B,1820000000,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/tac
FG,FGL Holdings,8.15,1.81B,1810000000,2017,Finance,Life Insurance,https://www.nasdaq.com/symbol/fg
CPG,Crescent Point Energy Corporation,3.28,1.8B,1800000000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cpg
FBC,"Flagstar Bancorp, Inc.",31.88,1.8B,1800000000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fbc
HF,"HFF, Inc.",45.23,1.8B,1800000000,2007,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/hf
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,11.94,1.79B,1790000000,2006,n/a,n/a,https://www.nasdaq.com/symbol/ety
FN,Fabrinet,48.47,1.79B,1790000000,2010,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/fn
APHA,Aphria Inc.,7.11,1.78B,1780000000,2018,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/apha
AVP,"Avon Products, Inc.",3.95,1.78B,1780000000,n/a,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/avp
OR,Osisko Gold Royalties Ltd,11.45,1.78B,1780000000,2016,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/or
RRC,Range Resources Corporation,7.09,1.78B,1780000000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rrc
SAIL,"SailPoint Technologies Holdings, Inc.",20.12,1.78B,1780000000,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/sail
GDV,The Gabelli Dividend & Income Trust,21.58,1.78B,1780000000,2003,n/a,n/a,https://www.nasdaq.com/symbol/gdv
ERF,Enerplus Corporation,7.54,1.77B,1770000000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/erf
NGL,NGL ENERGY PARTNERS LP,14.06,1.77B,1770000000,2011,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/ngl
ACA,"Arcosa, Inc.",36.35,1.76B,1760000000,2018,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aca
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",27.59,1.76B,1760000000,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/hasi
DLX,Deluxe Corporation,40.11,1.75B,1750000000,n/a,Consumer Durables,Publishing,https://www.nasdaq.com/symbol/dlx
DY,"Dycom Industries, Inc.",55.59,1.75B,1750000000,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/dy
OAS,Oasis Petroleum Inc.,5.42,1.75B,1750000000,2010,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/oas
SWN,Southwestern Energy Company,3.23,1.75B,1750000000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/swn
ELY,Callaway Golf Company,18.22,1.73B,1730000000,1992,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/ely
CEO,CNOOC Limited,170.95,1.73B,1730000000,2001,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ceo
JAG,Jagged Peak Energy Inc.,8.12,1.73B,1730000000,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/jag
SJW,SJW Group,60.97,1.73B,1730000000,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/sjw
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,23.55,1.72B,1720000000,2003,n/a,n/a,https://www.nasdaq.com/symbol/evt
PFSI,"PennyMac Financial Services, Inc.",22.02,1.72B,1720000000,2013,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/pfsi
CHSP,Chesapeake Lodging Trust,28.22,1.71B,1710000000,2010,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/chsp
USAC,"USA Compression Partners, LP",17.66,1.71B,1710000000,2013,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/usac
KAMN,Kaman Corporation,60.87,1.7B,1700000000,n/a,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/kamn
KRO,Kronos Worldwide Inc,14.65,1.7B,1700000000,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kro
LBRT,Liberty Oilfield Services Inc.,15.08,1.7B,1700000000,2018,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/lbrt
BMI,"Badger Meter, Inc.",58.15,1.69B,1690000000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/bmi
HMN,Horace Mann Educators Corporation,41.04,1.69B,1690000000,1991,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/hmn
USNA,"USANA Health Sciences, Inc.",72.34,1.69B,1690000000,n/a,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/usna
TPH,"TRI Pointe Group, Inc.",11.8,1.68B,1680000000,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/tph
TROX,Tronox Holdings plc,11.26,1.68B,1680000000,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/trox
ZUO,"Zuora, Inc.",15.12,1.68B,1680000000,2018,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/zuo
DIN,"Dine Brands Global, Inc.",95.4,1.67B,1670000000,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/din
TSE,Trinseo S.A.,40.93,1.67B,1670000000,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/tse
AR,Antero Resources Corporation,5.37,1.66B,1660000000,2013,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ar
NSA,National Storage Affiliates Trust,29.26,1.66B,1660000000,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nsa
SOGO,Sogou Inc.,4.25,1.66B,1660000000,2017,Technology,EDP Services,https://www.nasdaq.com/symbol/sogo
FLOW,"SPX FLOW, Inc.",39.02,1.66B,1660000000,2015,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/flow
ADX,"Adams Diversified Equity Fund, Inc.",15.5,1.65B,1650000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/adx
PMT,PennyMac Mortgage Investment Trust,21.6,1.65B,1650000000,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pmt
PTY,Pimco Corporate & Income Opportunity Fund,18.91,1.65B,1650000000,2002,n/a,n/a,https://www.nasdaq.com/symbol/pty
ALEX,"Alexander & Baldwin, Inc.",22.68,1.64B,1640000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/alex
BDJ,Blackrock Enhanced Equity Dividend Trust,8.73,1.64B,1640000000,2005,n/a,n/a,https://www.nasdaq.com/symbol/bdj
GCP,GCP Applied Technologies Inc.,22.55,1.64B,1640000000,2016,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/gcp
GNL,"Global Net Lease, Inc.",19.51,1.64B,1640000000,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/gnl
CISN,Cision Ltd.,11.01,1.63B,1630000000,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cisn
IBP,"Installed Building Products, Inc.",54.29,1.63B,1630000000,2014,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/ibp
MC,Moelis & Company,34.43,1.63B,1630000000,2014,Finance,Investment Managers,https://www.nasdaq.com/symbol/mc
SNDR,"Schneider National, Inc.",17.37,1.63B,1630000000,2017,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/sndr
BTT,BlackRock Municipal Target Term Trust Inc. (The),23.04,1.62B,1620000000,2012,n/a,n/a,https://www.nasdaq.com/symbol/btt
AG,First Majestic Silver Corp.,8.01,1.62B,1620000000,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ag
BPMP,BP Midstream Partners LP,15.4,1.61B,1610000000,2017,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/bpmp
IAG,Iamgold Corporation,3.44,1.61B,1610000000,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/iag
MLI,"Mueller Industries, Inc.",28.26,1.6B,1600000000,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/mli
DRQ,"Dril-Quip, Inc.",43.78,1.59B,1590000000,1997,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/drq
